,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
2676,3.185988292,0.024374187,2.004154824,0.229262379,0.231274805,0.222492195,0.261164169,0.239313987,0.014826312,0.00989743,400,46208
2677,1.14092609,0.30558295,5.539867676,0.03632796,0.230582294,0.215337216,0.241037572,0.225811999,0.009071585,0.004823134,400,46208
2678,1.942347516,0.109740365,3.101237267,0.11169977,0.2340358,0.222155186,0.247336493,0.233891769,0.009615971,0.007623941,400,46208
2679,1.041764871,0.345248984,0.808636863,0.638797201,0.226200909,0.215887697,0.248697605,0.225522094,0.011546606,0.004763211,400,46208
2680,0.624950645,0.559413296,2.930683544,0.123458893,0.238047058,0.216546779,0.267995722,0.226553195,0.016065003,0.008659134,400,46208
2681,0.543225927,0.610305862,1.494611349,0.34405349,0.216225544,0.208361486,0.231412138,0.215562912,0.009579994,0.006582015,400,46208
2682,1.044708911,0.344010985,1.73721281,0.281764638,0.236529608,0.218704536,0.276853516,0.233192342,0.019740398,0.010413127,400,46208
2683,1.343322213,0.236912328,1.576126645,0.32129567,0.222296583,0.210147806,0.230445151,0.216686858,0.005626097,0.004686638,400,46208
2684,0.156319025,0.881897125,2.167626583,0.203421468,0.236505708,0.226223817,0.268609934,0.235337081,0.013131802,0.004648494,400,46208
2685,0.894089422,0.41223912,2.711980519,0.141172403,0.229456815,0.218443985,0.254171371,0.225619605,0.010930782,0.006828908,400,46208
2686,2.002908426,0.101561591,1.223789581,0.435920106,0.223515796,0.212235623,0.250367052,0.247513955,0.019828322,0.01796679,400,46208
2687,1.421488234,0.214433319,1.881199289,0.25167018,0.233656162,0.219037905,0.257189862,0.23351984,0.013797878,0.007842362,400,46208
2688,4.618848509,0.005741392,6.08629558,0.029859707,0.245613391,0.224588643,0.283777743,0.238402069,0.020843937,0.009067991,400,46208
2689,-0.615968422,0.564872222,0.99139055,0.539164762,0.23616664,0.225461244,0.262554129,0.230130149,0.013311438,0.002748649,400,46208
2690,3.245104774,0.022819521,2.65400549,0.146447357,0.228403369,0.21295795,0.260669758,0.246511622,0.014944432,0.012924978,400,46208
2691,3.288925575,0.02173927,7.207383392,0.020827241,0.249391057,0.228470726,0.266927996,0.249316421,0.012890096,0.009832592,400,46208
2692,2.013993898,0.100134639,3.214100293,0.104751545,0.23587816,0.218146429,0.280034993,0.232663937,0.016162479,0.006699131,400,46208
2693,1.246719041,0.267719999,4.188603245,0.063696596,0.232744704,0.21476296,0.254316475,0.219732022,0.014634049,0.005857757,400,46208
2694,1.383619663,0.2250604,1.537538975,0.331819382,0.222761531,0.216877698,0.240942825,0.230003537,0.010080505,0.007598281,400,46208
2695,5.675242626,0.002364691,2.692266913,0.142936482,0.227691021,0.210653911,0.277620002,0.226606549,0.021348533,0.011114488,400,46208
2696,1.136781968,0.307158049,2.208160042,0.197626221,0.231173456,0.217333082,0.246226036,0.22319861,0.009883373,0.005119121,400,46208
2697,1.337398134,0.238703044,1.632162999,0.306769189,0.220233687,0.211445844,0.231013757,0.225303859,0.009149623,0.009248253,400,46208
2698,-0.247785119,0.814154714,0.575012997,0.78662898,0.235181816,0.22335099,0.260073785,0.236754242,0.013733357,0.007088426,400,46208
2699,1.313738107,0.245981041,0.932573838,0.569421475,0.229774931,0.221842581,0.261119835,0.243423101,0.015231421,0.010747909,400,46208
2700,2.560349003,0.050625124,1.764880457,0.275626913,0.253874771,0.231077851,0.277233934,0.240730635,0.015227111,0.005905755,400,46208
2701,4.308483946,0.007653619,2.569375634,0.154642797,0.235354827,0.223152069,0.25125633,0.242499062,0.012519513,0.008685977,500,46208
2702,0.899244891,0.409736717,0.754047819,0.671653177,0.22737678,0.216970357,0.251444555,0.224720304,0.015024896,0.007619778,500,46208
2703,1.560295515,0.179438825,3.367829311,0.096211696,0.239782999,0.222379145,0.252531271,0.228713864,0.010335216,0.006391545,500,46208
2704,2.248364965,0.074429388,8.311717858,0.015263685,0.233563269,0.220213254,0.247582153,0.224684494,0.011599428,0.004613813,500,46208
2705,2.406145101,0.061154581,2.548621278,0.15674785,0.233271217,0.222415177,0.248590342,0.233744622,0.0108866,0.009302957,500,46208
2706,3.57842566,0.015901307,4.04435629,0.068171597,0.241427306,0.227247998,0.274066784,0.236994365,0.013134967,0.004567416,500,46208
