,t_stat,p_value_tstat,F_stat,p_value_fstat,mean_FG_sc,mean_RSF_sc,max_FG_sc,max_RSF_sc,SD_FG_Sc,SD_RSF_Sc,samples,seed
4541,1.905185387,0.115094961,3.505671561,0.089350663,0.260487746,0.217387787,0.284825804,0.231598568,0.013248521,0.007845321,500,61605
4542,3.362189519,0.020059904,14.76070863,0.004147907,0.251862806,0.223255366,0.276967654,0.238228131,0.011300619,0.008371494,500,61605
4543,7.836458221,0.000542961,27.15660142,0.00097889,0.256487441,0.225287612,0.271309575,0.232605714,0.005931746,0.004364833,500,61605
4544,4.493709118,0.006436747,5.952334595,0.031286827,0.253477168,0.226270396,0.268057218,0.236171023,0.010234907,0.004995442,500,61605
4545,2.003121158,0.101534009,4.041438781,0.068266547,0.255004119,0.2268006,0.285368231,0.23512197,0.016364066,0.005655284,500,61605
4546,4.552331305,0.006099492,5.428180108,0.037886586,0.249811329,0.213891562,0.267184006,0.222609443,0.013935844,0.00576196,500,61605
4547,3.71809281,0.013739213,6.847810322,0.023250218,0.243537023,0.219444335,0.265692307,0.23391269,0.011372081,0.007867571,500,61605
4548,2.709881258,0.042282176,7.823931783,0.01742756,0.238585357,0.210779229,0.258325483,0.221549313,0.014632229,0.008643891,500,61605
4549,4.142504355,0.008975168,18.60579662,0.002410802,0.243385694,0.218722594,0.259504398,0.226586473,0.007485663,0.006158603,500,61605
4550,4.003768355,0.010284882,5.504621977,0.036810018,0.240035902,0.223267986,0.251771559,0.234073351,0.007333574,0.00765014,500,61605
4551,4.54493078,0.006140916,4.430090053,0.057072305,0.260366657,0.227671651,0.296220448,0.242314286,0.018897901,0.007378252,500,61605
4552,2.268277504,0.072595185,2.785486909,0.134851208,0.255781543,0.226558425,0.286626594,0.234646518,0.013753474,0.003851958,500,61605
4553,4.910208396,0.004434986,16.12268525,0.003375973,0.239505212,0.205965461,0.253396855,0.217966164,0.009976692,0.007758517,500,61605
4554,0.466450757,0.66050962,1.388935344,0.376715124,0.257996657,0.226154256,0.293050973,0.236767148,0.016835579,0.007205498,500,61605
4555,2.229195417,0.076242052,2.822448151,0.131818695,0.241125772,0.211964601,0.259761723,0.21686321,0.010001576,0.003880218,500,61605
4556,3.051159577,0.028386731,21.45627035,0.001719681,0.245425324,0.217623203,0.265569492,0.229520233,0.013358811,0.006634924,500,61605
4557,3.465539176,0.01793514,3.317962957,0.098873046,0.246594522,0.22139424,0.257534971,0.233877731,0.008264916,0.006248449,500,61605
4558,10.47012953,0.00013709,23.52284416,0.001381154,0.250597636,0.228335581,0.287934764,0.250803019,0.01707548,0.013203867,500,61605
4559,6.332351703,0.001448489,20.38540983,0.001942094,0.251880741,0.223797526,0.263865652,0.238851431,0.00990991,0.008732307,500,61605
4560,1.417099092,0.215640252,6.85352229,0.023208725,0.244817603,0.218368407,0.272416824,0.237055287,0.015199678,0.009500098,500,61605
4561,2.379241546,0.063224331,4.889854642,0.046871073,0.241586477,0.217195835,0.257065906,0.230260417,0.009878762,0.008470338,500,61605
4562,4.379615215,0.007157189,6.770626559,0.023821197,0.252519092,0.220672589,0.286969641,0.236612207,0.01569742,0.009164823,500,61605
4563,4.880765191,0.004549966,6.716056146,0.024236763,0.243597206,0.221694606,0.267370792,0.230983868,0.011941544,0.006777612,500,61605
4564,5.668871535,0.002376462,24.40188649,0.001265155,0.250539629,0.221398947,0.265068045,0.233961773,0.009601803,0.007268498,500,61605
4565,4.621877322,0.005725677,12.1904562,0.006451823,0.242586913,0.22137053,0.256388117,0.234722417,0.008454995,0.007989847,500,61605
4566,4.031809771,0.010003292,2.332005312,0.181244296,0.229507603,0.215660022,0.261581216,0.232646339,0.014141001,0.011035124,500,61605
4567,4.919374703,0.004399885,7.780085107,0.017642643,0.250777551,0.221467895,0.278483448,0.235787154,0.013608457,0.007980852,500,61605
4568,3.366501772,0.019965734,8.075606774,0.016261155,0.242945595,0.214796292,0.256780436,0.231153966,0.010096496,0.009688257,500,61605
4569,7.324932833,0.000743446,12.84532584,0.005721371,0.238089614,0.216803983,0.251465777,0.231607587,0.009628504,0.008595136,500,61605
4570,2.767622202,0.039476365,4.500813342,0.055314028,0.273146313,0.228340477,0.330435608,0.244113403,0.023030064,0.00815201,500,61605
4571,2.505850835,0.054101644,9.258265743,0.012019963,0.255376579,0.219469754,0.274522046,0.229987305,0.010766443,0.005754436,500,61605
4572,2.963910157,0.031376866,7.36925302,0.019850764,0.225902613,0.205499187,0.24193275,0.218012449,0.007972971,0.007928193,500,61605
4573,1.470329505,0.201430071,1.49480508,0.343996991,0.231168854,0.215504898,0.242712647,0.228828934,0.008055789,0.006034321,500,61605
4574,7.278409057,0.000765713,45.11219042,0.00028604,0.233009851,0.20490083,0.256872445,0.221655777,0.011806966,0.007157137,500,61605
4575,5.554038218,0.002600906,16.02191646,0.00342586,0.251908644,0.221951896,0.276643153,0.240364179,0.013859921,0.00877938,500,61605
4576,17.45517993,1.13E-05,164.7072348,1.17E-05,0.252306997,0.220398458,0.271833137,0.228439939,0.013219284,0.006272111,500,61605
4577,2.037558305,0.0971706,2.560366414,0.155551809,0.234207919,0.216221709,0.255686938,0.22959495,0.011901747,0.008245905,500,61605
4578,5.836171586,0.002088881,12.06442114,0.006607218,0.24932814,0.216140023,0.267070793,0.222551801,0.009458127,0.004866052,500,61605
4579,6.836219681,0.001022063,18.3360643,0.002495327,0.253102859,0.223982721,0.273796159,0.240431099,0.013533611,0.010255916,500,61605
4580,5.337049347,0.003096717,8.163215963,0.015880701,0.243305048,0.220250417,0.263218556,0.231948842,0.008347365,0.006778063,500,61605
4581,3.28854902,0.021748303,9.985952189,0.010147105,0.247841245,0.22149527,0.260067489,0.231463953,0.008173513,0.005704853,500,61605
